"","x","y","NDVI","Date"
"3631",457335,6526915,0.626545190811157,2018-06-26
"3632",457345,6526915,0.646326303482056,2018-06-26
"3633",457355,6526915,0.679707884788513,2018-06-26
"3715",456775,6526905,0.177362307906151,2018-06-26
"3716",456785,6526905,0.197799324989319,2018-06-26
"3720",456825,6526905,0.172581762075424,2018-06-26
"3721",456835,6526905,0.120220459997654,2018-06-26
"3722",456845,6526905,0.155480608344078,2018-06-26
"3723",456855,6526905,0.262168526649475,2018-06-26
"3726",456885,6526905,0.435215950012207,2018-06-26
"3727",456895,6526905,0.417747795581818,2018-06-26
"3739",457015,6526905,0.437853097915649,2018-06-26
"3740",457025,6526905,0.42109090089798,2018-06-26
"3741",457035,6526905,0.403249621391296,2018-06-26
"3742",457045,6526905,0.374545454978943,2018-06-26
"3743",457055,6526905,0.368191719055176,2018-06-26
"3744",457065,6526905,0.436050862073898,2018-06-26
"3745",457075,6526905,0.47054323554039,2018-06-26
"3746",457085,6526905,0.458658337593079,2018-06-26
"3747",457095,6526905,0.47559055685997,2018-06-26
"3748",457105,6526905,0.493936955928802,2018-06-26
"3749",457115,6526905,0.461538463830948,2018-06-26
"3750",457125,6526905,0.490196079015732,2018-06-26
"3751",457135,6526905,0.520958065986633,2018-06-26
"3752",457145,6526905,0.39382940530777,2018-06-26
"3757",457195,6526905,0.549491703510284,2018-06-26
"3758",457205,6526905,0.573616027832031,2018-06-26
"3759",457215,6526905,0.552647948265076,2018-06-26
"3760",457225,6526905,0.590092897415161,2018-06-26
"3761",457235,6526905,0.584587574005127,2018-06-26
"3762",457245,6526905,0.56648451089859,2018-06-26
"3763",457255,6526905,0.558696985244751,2018-06-26
"3764",457265,6526905,0.569007277488708,2018-06-26
"3765",457275,6526905,0.576875746250153,2018-06-26
"3766",457285,6526905,0.620799005031586,2018-06-26
"3767",457295,6526905,0.64290064573288,2018-06-26
"3768",457305,6526905,0.623762369155884,2018-06-26
"3769",457315,6526905,0.590725779533386,2018-06-26
"3770",457325,6526905,0.608333349227905,2018-06-26
"3771",457335,6526905,0.607294857501984,2018-06-26
"3772",457345,6526905,0.600000023841858,2018-06-26
"3776",457385,6526905,0.615225493907928,2018-06-26
"3855",456775,6526895,0.107055298984051,2018-06-26
"3856",456785,6526895,0.137149021029472,2018-06-26
"3859",456815,6526895,0.210037812590599,2018-06-26
"3860",456825,6526895,0.133406832814217,2018-06-26
"3861",456835,6526895,0.0803981646895409,2018-06-26
"3862",456845,6526895,0.069715142250061,2018-06-26
"3863",456855,6526895,0.15397983789444,2018-06-26
"3866",456885,6526895,0.452623009681702,2018-06-26
"3867",456895,6526895,0.442658096551895,2018-06-26
"3877",456995,6526895,0.434113711118698,2018-06-26
"3879",457015,6526895,0.43172413110733,2018-06-26
"3880",457025,6526895,0.411415874958038,2018-06-26
"3881",457035,6526895,0.438356161117554,2018-06-26
"3882",457045,6526895,0.424427479505539,2018-06-26
"3883",457055,6526895,0.401086121797562,2018-06-26
"3884",457065,6526895,0.402777791023254,2018-06-26
"3885",457075,6526895,0.453973263502121,2018-06-26
"3886",457085,6526895,0.450393706560135,2018-06-26
"3887",457095,6526895,0.465256810188293,2018-06-26
"3888",457105,6526895,0.463607609272003,2018-06-26
"3889",457115,6526895,0.452109843492508,2018-06-26
"3898",457205,6526895,0.578485190868378,2018-06-26
"3899",457215,6526895,0.537265062332153,2018-06-26
"3900",457225,6526895,0.510819673538208,2018-06-26
"3901",457235,6526895,0.506631314754486,2018-06-26
"3902",457245,6526895,0.545586109161377,2018-06-26
"3903",457255,6526895,0.541605830192566,2018-06-26
"3904",457265,6526895,0.559416234493256,2018-06-26
"3905",457275,6526895,0.56521737575531,2018-06-26
"3906",457285,6526895,0.549594521522522,2018-06-26
"3907",457295,6526895,0.539325833320618,2018-06-26
"3908",457305,6526895,0.599606513977051,2018-06-26
"3909",457315,6526895,0.512635350227356,2018-06-26
"3910",457325,6526895,0.54871279001236,2018-06-26
"3911",457335,6526895,0.616317510604858,2018-06-26
"3915",457375,6526895,0.419835954904556,2018-06-26
"3916",457385,6526895,0.430213451385498,2018-06-26
"3917",457395,6526895,0.45439738035202,2018-06-26
"3997",456795,6526885,0.131594553589821,2018-06-26
"4002",456845,6526885,0.148952975869179,2018-06-26
"4003",456855,6526885,0.102775692939758,2018-06-26
"4004",456865,6526885,0.178498148918152,2018-06-26
"4005",456875,6526885,0.336421549320221,2018-06-26
"4006",456885,6526885,0.462365597486496,2018-06-26
